instance_id,rdf:type,oa:hasTarget,oa:hasBodyValue,prov:wasGeneratedBy
viewsari:annotation_229,"oa:Annotation, prov:Entity",viewsari:textchunk_229,he,viewsari:named_entity_recognition_run_1
viewsari:annotation_230,"oa:Annotation, prov:Entity",viewsari:textchunk_230,he,viewsari:named_entity_recognition_run_1
viewsari:annotation_231,"oa:Annotation, prov:Entity",viewsari:textchunk_231,his,viewsari:named_entity_recognition_run_1
viewsari:annotation_232,"oa:Annotation, prov:Entity",viewsari:textchunk_232,he,viewsari:named_entity_recognition_run_1
viewsari:annotation_233,"oa:Annotation, prov:Entity",viewsari:textchunk_233,Niccola,viewsari:named_entity_recognition_run_1
viewsari:annotation_234,"oa:Annotation, prov:Entity",viewsari:textchunk_234,his father,viewsari:named_entity_recognition_run_1
viewsari:annotation_235,"oa:Annotation, prov:Entity",viewsari:textchunk_235,his,viewsari:named_entity_recognition_run_1
viewsari:annotation_236,"oa:Annotation, prov:Entity",viewsari:textchunk_236,his father,viewsari:named_entity_recognition_run_1
viewsari:annotation_237,"oa:Annotation, prov:Entity",viewsari:textchunk_237,Niccola,viewsari:named_entity_recognition_run_1
viewsari:annotation_238,"oa:Annotation, prov:Entity",viewsari:textchunk_238,his,viewsari:named_entity_recognition_run_1
viewsari:annotation_239,"oa:Annotation, prov:Entity",viewsari:textchunk_239,Giovanni Pisano,viewsari:named_entity_recognition_run_1
viewsari:annotation_240,"oa:Annotation, prov:Entity",viewsari:textchunk_240,he,viewsari:named_entity_recognition_run_1
viewsari:annotation_241,"oa:Annotation, prov:Entity",viewsari:textchunk_241,his,viewsari:named_entity_recognition_run_1
viewsari:annotation_242,"oa:Annotation, prov:Entity",viewsari:textchunk_242,Giovanni,viewsari:named_entity_recognition_run_1
viewsari:annotation_243,"oa:Annotation, prov:Entity",viewsari:textchunk_243,he,viewsari:named_entity_recognition_run_1
viewsari:annotation_244,"oa:Annotation, prov:Entity",viewsari:textchunk_244,he,viewsari:named_entity_recognition_run_1
viewsari:annotation_245,"oa:Annotation, prov:Entity",viewsari:textchunk_245,his,viewsari:named_entity_recognition_run_1
viewsari:annotation_246,"oa:Annotation, prov:Entity",viewsari:textchunk_246,Giovanni,viewsari:named_entity_recognition_run_1
viewsari:annotation_247,"oa:Annotation, prov:Entity",viewsari:textchunk_247,his,viewsari:named_entity_recognition_run_1
viewsari:annotation_248,"oa:Annotation, prov:Entity",viewsari:textchunk_248,he,viewsari:named_entity_recognition_run_1
viewsari:annotation_249,"oa:Annotation, prov:Entity",viewsari:textchunk_249,he,viewsari:named_entity_recognition_run_1
viewsari:annotation_250,"oa:Annotation, prov:Entity",viewsari:textchunk_250,himself,viewsari:named_entity_recognition_run_1
viewsari:annotation_251,"oa:Annotation, prov:Entity",viewsari:textchunk_251,his,viewsari:named_entity_recognition_run_1
viewsari:annotation_252,"oa:Annotation, prov:Entity",viewsari:textchunk_252,he,viewsari:named_entity_recognition_run_1
viewsari:annotation_253,"oa:Annotation, prov:Entity",viewsari:textchunk_253,his,viewsari:named_entity_recognition_run_1
viewsari:annotation_254,"oa:Annotation, prov:Entity",viewsari:textchunk_254,he,viewsari:named_entity_recognition_run_1
viewsari:annotation_255,"oa:Annotation, prov:Entity",viewsari:textchunk_255,Giovanni,viewsari:named_entity_recognition_run_1
viewsari:annotation_256,"oa:Annotation, prov:Entity",viewsari:textchunk_256,him,viewsari:named_entity_recognition_run_1
viewsari:annotation_257,"oa:Annotation, prov:Entity",viewsari:textchunk_257,Giovanni,viewsari:named_entity_recognition_run_1
viewsari:annotation_258,"oa:Annotation, prov:Entity",viewsari:textchunk_258,he,viewsari:named_entity_recognition_run_1
viewsari:annotation_259,"oa:Annotation, prov:Entity",viewsari:textchunk_259,his,viewsari:named_entity_recognition_run_1
viewsari:annotation_260,"oa:Annotation, prov:Entity",viewsari:textchunk_260,his,viewsari:named_entity_recognition_run_1
viewsari:annotation_261,"oa:Annotation, prov:Entity",viewsari:textchunk_261,he,viewsari:named_entity_recognition_run_1
viewsari:annotation_262,"oa:Annotation, prov:Entity",viewsari:textchunk_262,he,viewsari:named_entity_recognition_run_1
viewsari:annotation_263,"oa:Annotation, prov:Entity",viewsari:textchunk_263,his old and ailing father,viewsari:named_entity_recognition_run_1
viewsari:annotation_264,"oa:Annotation, prov:Entity",viewsari:textchunk_264,his father Niccola,viewsari:named_entity_recognition_run_1
viewsari:annotation_265,"oa:Annotation, prov:Entity",viewsari:textchunk_265,Niccola,viewsari:named_entity_recognition_run_1
viewsari:annotation_266,"oa:Annotation, prov:Entity",viewsari:textchunk_266,his,viewsari:named_entity_recognition_run_1
viewsari:annotation_267,"oa:Annotation, prov:Entity",viewsari:textchunk_267,his,viewsari:named_entity_recognition_run_1
viewsari:annotation_268,"oa:Annotation, prov:Entity",viewsari:textchunk_268,Giovanni,viewsari:named_entity_recognition_run_1
viewsari:annotation_269,"oa:Annotation, prov:Entity",viewsari:textchunk_269,he,viewsari:named_entity_recognition_run_1
viewsari:annotation_270,"oa:Annotation, prov:Entity",viewsari:textchunk_270,Giovanni,viewsari:named_entity_recognition_run_1
viewsari:annotation_271,"oa:Annotation, prov:Entity",viewsari:textchunk_271,he,viewsari:named_entity_recognition_run_1
viewsari:annotation_272,"oa:Annotation, prov:Entity",viewsari:textchunk_272,he,viewsari:named_entity_recognition_run_1
viewsari:annotation_273,"oa:Annotation, prov:Entity",viewsari:textchunk_273,Giovanni,viewsari:named_entity_recognition_run_1
viewsari:annotation_274,"oa:Annotation, prov:Entity",viewsari:textchunk_274,he,viewsari:named_entity_recognition_run_1
viewsari:annotation_275,"oa:Annotation, prov:Entity",viewsari:textchunk_275,Giovanni,viewsari:named_entity_recognition_run_1
viewsari:annotation_276,"oa:Annotation, prov:Entity",viewsari:textchunk_276,he,viewsari:named_entity_recognition_run_1
viewsari:annotation_277,"oa:Annotation, prov:Entity",viewsari:textchunk_277,Giovanni,viewsari:named_entity_recognition_run_1
viewsari:annotation_278,"oa:Annotation, prov:Entity",viewsari:textchunk_278,Giovanni Pisano,viewsari:named_entity_recognition_run_1
viewsari:annotation_279,"oa:Annotation, prov:Entity",viewsari:textchunk_279,Giovanni,viewsari:named_entity_recognition_run_1
viewsari:annotation_280,"oa:Annotation, prov:Entity",viewsari:textchunk_280,him,viewsari:named_entity_recognition_run_1
viewsari:annotation_281,"oa:Annotation, prov:Entity",viewsari:textchunk_281,his,viewsari:named_entity_recognition_run_1
viewsari:annotation_282,"oa:Annotation, prov:Entity",viewsari:textchunk_282,Giovanni,viewsari:named_entity_recognition_run_1
viewsari:annotation_283,"oa:Annotation, prov:Entity",viewsari:textchunk_283,Giovanni,viewsari:named_entity_recognition_run_1
viewsari:annotation_284,"oa:Annotation, prov:Entity",viewsari:textchunk_284,he,viewsari:named_entity_recognition_run_1
viewsari:annotation_285,"oa:Annotation, prov:Entity",viewsari:textchunk_285,he,viewsari:named_entity_recognition_run_1
viewsari:annotation_286,"oa:Annotation, prov:Entity",viewsari:textchunk_286,he,viewsari:named_entity_recognition_run_1
viewsari:annotation_287,"oa:Annotation, prov:Entity",viewsari:textchunk_287,he,viewsari:named_entity_recognition_run_1
viewsari:annotation_288,"oa:Annotation, prov:Entity",viewsari:textchunk_288,he,viewsari:named_entity_recognition_run_1
viewsari:annotation_289,"oa:Annotation, prov:Entity",viewsari:textchunk_289,he,viewsari:named_entity_recognition_run_1
viewsari:annotation_290,"oa:Annotation, prov:Entity",viewsari:textchunk_290,he,viewsari:named_entity_recognition_run_1
viewsari:annotation_291,"oa:Annotation, prov:Entity",viewsari:textchunk_291,he,viewsari:named_entity_recognition_run_1
viewsari:annotation_292,"oa:Annotation, prov:Entity",viewsari:textchunk_292,Giovanni,viewsari:named_entity_recognition_run_1
viewsari:annotation_293,"oa:Annotation, prov:Entity",viewsari:textchunk_293,Giovanni himself,viewsari:named_entity_recognition_run_1
viewsari:annotation_294,"oa:Annotation, prov:Entity",viewsari:textchunk_294,himself,viewsari:named_entity_recognition_run_1
viewsari:annotation_295,"oa:Annotation, prov:Entity",viewsari:textchunk_295,he,viewsari:named_entity_recognition_run_1
viewsari:annotation_296,"oa:Annotation, prov:Entity",viewsari:textchunk_296,he,viewsari:named_entity_recognition_run_1
viewsari:annotation_297,"oa:Annotation, prov:Entity",viewsari:textchunk_297,Giovanni,viewsari:named_entity_recognition_run_1
viewsari:annotation_298,"oa:Annotation, prov:Entity",viewsari:textchunk_298,his,viewsari:named_entity_recognition_run_1
viewsari:annotation_299,"oa:Annotation, prov:Entity",viewsari:textchunk_299,he,viewsari:named_entity_recognition_run_1
viewsari:annotation_300,"oa:Annotation, prov:Entity",viewsari:textchunk_300,he,viewsari:named_entity_recognition_run_1
viewsari:annotation_301,"oa:Annotation, prov:Entity",viewsari:textchunk_301,he,viewsari:named_entity_recognition_run_1
viewsari:annotation_302,"oa:Annotation, prov:Entity",viewsari:textchunk_302,Giovanni,viewsari:named_entity_recognition_run_1
viewsari:annotation_303,"oa:Annotation, prov:Entity",viewsari:textchunk_303,he,viewsari:named_entity_recognition_run_1
viewsari:annotation_304,"oa:Annotation, prov:Entity",viewsari:textchunk_304,he,viewsari:named_entity_recognition_run_1
viewsari:annotation_305,"oa:Annotation, prov:Entity",viewsari:textchunk_305,Giovanni,viewsari:named_entity_recognition_run_1
viewsari:annotation_306,"oa:Annotation, prov:Entity",viewsari:textchunk_306,his,viewsari:named_entity_recognition_run_1
viewsari:annotation_307,"oa:Annotation, prov:Entity",viewsari:textchunk_307,his,viewsari:named_entity_recognition_run_1
viewsari:annotation_308,"oa:Annotation, prov:Entity",viewsari:textchunk_308,his,viewsari:named_entity_recognition_run_1
viewsari:annotation_309,"oa:Annotation, prov:Entity",viewsari:textchunk_309,he,viewsari:named_entity_recognition_run_1
viewsari:annotation_310,"oa:Annotation, prov:Entity",viewsari:textchunk_310,Giovanni,viewsari:named_entity_recognition_run_1
viewsari:annotation_311,"oa:Annotation, prov:Entity",viewsari:textchunk_311,Giovanni,viewsari:named_entity_recognition_run_1
viewsari:annotation_312,"oa:Annotation, prov:Entity",viewsari:textchunk_312,"Giovanni, who was now old",viewsari:named_entity_recognition_run_1
viewsari:annotation_313,"oa:Annotation, prov:Entity",viewsari:textchunk_313,his,viewsari:named_entity_recognition_run_1
viewsari:annotation_314,"oa:Annotation, prov:Entity",viewsari:textchunk_314,Giovanni,viewsari:named_entity_recognition_run_1
viewsari:annotation_315,"oa:Annotation, prov:Entity",viewsari:textchunk_315,him,viewsari:named_entity_recognition_run_1
viewsari:annotation_316,"oa:Annotation, prov:Entity",viewsari:textchunk_316,his,viewsari:named_entity_recognition_run_1
viewsari:annotation_317,"oa:Annotation, prov:Entity",viewsari:textchunk_317,Giovanni,viewsari:named_entity_recognition_run_1
viewsari:annotation_318,"oa:Annotation, prov:Entity",viewsari:textchunk_318,his,viewsari:named_entity_recognition_run_1
viewsari:annotation_319,"oa:Annotation, prov:Entity",viewsari:textchunk_319,Giovanni,viewsari:named_entity_recognition_run_1
viewsari:annotation_320,"oa:Annotation, prov:Entity",viewsari:textchunk_320,him,viewsari:named_entity_recognition_run_1
viewsari:annotation_321,"oa:Annotation, prov:Entity",viewsari:textchunk_321,Cimabue,viewsari:named_entity_recognition_run_1
viewsari:annotation_322,"oa:Annotation, prov:Entity",viewsari:textchunk_322,he,viewsari:named_entity_recognition_run_1
viewsari:annotation_323,"oa:Annotation, prov:Entity",viewsari:textchunk_323,"Andrea Tafi, who lived in the same times",viewsari:named_entity_recognition_run_1
viewsari:annotation_324,"oa:Annotation, prov:Entity",viewsari:textchunk_324,he,viewsari:named_entity_recognition_run_1
viewsari:annotation_325,"oa:Annotation, prov:Entity",viewsari:textchunk_325,he,viewsari:named_entity_recognition_run_1
viewsari:annotation_326,"oa:Annotation, prov:Entity",viewsari:textchunk_326,he,viewsari:named_entity_recognition_run_1
viewsari:annotation_327,"oa:Annotation, prov:Entity",viewsari:textchunk_327,he,viewsari:named_entity_recognition_run_1
viewsari:annotation_328,"oa:Annotation, prov:Entity",viewsari:textchunk_328,him,viewsari:named_entity_recognition_run_1
viewsari:annotation_329,"oa:Annotation, prov:Entity",viewsari:textchunk_329,he,viewsari:named_entity_recognition_run_1
viewsari:annotation_330,"oa:Annotation, prov:Entity",viewsari:textchunk_330,Andrea,viewsari:named_entity_recognition_run_1
viewsari:annotation_331,"oa:Annotation, prov:Entity",viewsari:textchunk_331,Andrea,viewsari:named_entity_recognition_run_1
viewsari:annotation_332,"oa:Annotation, prov:Entity",viewsari:textchunk_332,himself,viewsari:named_entity_recognition_run_1
viewsari:annotation_333,"oa:Annotation, prov:Entity",viewsari:textchunk_333,his,viewsari:named_entity_recognition_run_1
viewsari:annotation_334,"oa:Annotation, prov:Entity",viewsari:textchunk_334,his,viewsari:named_entity_recognition_run_1
viewsari:annotation_335,"oa:Annotation, prov:Entity",viewsari:textchunk_335,he,viewsari:named_entity_recognition_run_1
viewsari:annotation_336,"oa:Annotation, prov:Entity",viewsari:textchunk_336,Andrea,viewsari:named_entity_recognition_run_1
viewsari:annotation_337,"oa:Annotation, prov:Entity",viewsari:textchunk_337,Apollonio the Greek,viewsari:named_entity_recognition_run_1
viewsari:annotation_338,"oa:Annotation, prov:Entity",viewsari:textchunk_338,Apollonio,viewsari:named_entity_recognition_run_1
viewsari:annotation_339,"oa:Annotation, prov:Entity",viewsari:textchunk_339,Cimabue,viewsari:named_entity_recognition_run_1
viewsari:annotation_340,"oa:Annotation, prov:Entity",viewsari:textchunk_340,Cimabue,viewsari:named_entity_recognition_run_1
viewsari:annotation_341,"oa:Annotation, prov:Entity",viewsari:textchunk_341,Giotto,viewsari:named_entity_recognition_run_1
viewsari:annotation_342,"oa:Annotation, prov:Entity",viewsari:textchunk_342,Giotto,viewsari:named_entity_recognition_run_1
viewsari:annotation_343,"oa:Annotation, prov:Entity",viewsari:textchunk_343,Andrea,viewsari:named_entity_recognition_run_1
viewsari:annotation_344,"oa:Annotation, prov:Entity",viewsari:textchunk_344,he,viewsari:named_entity_recognition_run_1
viewsari:annotation_345,"oa:Annotation, prov:Entity",viewsari:textchunk_345,his,viewsari:named_entity_recognition_run_1
viewsari:annotation_346,"oa:Annotation, prov:Entity",viewsari:textchunk_346,he,viewsari:named_entity_recognition_run_1
viewsari:annotation_347,"oa:Annotation, prov:Entity",viewsari:textchunk_347,he,viewsari:named_entity_recognition_run_1
viewsari:annotation_348,"oa:Annotation, prov:Entity",viewsari:textchunk_348,Andrea,viewsari:named_entity_recognition_run_1
viewsari:annotation_349,"oa:Annotation, prov:Entity",viewsari:textchunk_349,him,viewsari:named_entity_recognition_run_1
viewsari:annotation_350,"oa:Annotation, prov:Entity",viewsari:textchunk_350,Andrea,viewsari:named_entity_recognition_run_1
viewsari:annotation_351,"oa:Annotation, prov:Entity",viewsari:textchunk_351,him,viewsari:named_entity_recognition_run_1
viewsari:annotation_352,"oa:Annotation, prov:Entity",viewsari:textchunk_352,him,viewsari:named_entity_recognition_run_1
viewsari:annotation_353,"oa:Annotation, prov:Entity",viewsari:textchunk_353,Andrea Tafi,viewsari:named_entity_recognition_run_1
viewsari:annotation_354,"oa:Annotation, prov:Entity",viewsari:textchunk_354,he,viewsari:named_entity_recognition_run_1
viewsari:annotation_355,"oa:Annotation, prov:Entity",viewsari:textchunk_355,he,viewsari:named_entity_recognition_run_1
viewsari:annotation_356,"oa:Annotation, prov:Entity",viewsari:textchunk_356,he,viewsari:named_entity_recognition_run_1
viewsari:annotation_357,"oa:Annotation, prov:Entity",viewsari:textchunk_357,he,viewsari:named_entity_recognition_run_1
viewsari:annotation_358,"oa:Annotation, prov:Entity",viewsari:textchunk_358,Andrea Tafi,viewsari:named_entity_recognition_run_1
viewsari:annotation_359,"oa:Annotation, prov:Entity",viewsari:textchunk_359,Giotto,viewsari:named_entity_recognition_run_1
viewsari:annotation_360,"oa:Annotation, prov:Entity",viewsari:textchunk_360,his,viewsari:named_entity_recognition_run_1
viewsari:annotation_361,"oa:Annotation, prov:Entity",viewsari:textchunk_361,Giotto,viewsari:named_entity_recognition_run_1
viewsari:annotation_362,"oa:Annotation, prov:Entity",viewsari:textchunk_362,his,viewsari:named_entity_recognition_run_1
viewsari:annotation_363,"oa:Annotation, prov:Entity",viewsari:textchunk_363,Cimabue,viewsari:named_entity_recognition_run_1
viewsari:annotation_364,"oa:Annotation, prov:Entity",viewsari:textchunk_364,Cimabue,viewsari:named_entity_recognition_run_1
viewsari:annotation_365,"oa:Annotation, prov:Entity",viewsari:textchunk_365,Andrea Tafi,viewsari:named_entity_recognition_run_1
viewsari:annotation_366,"oa:Annotation, prov:Entity",viewsari:textchunk_366,Andrea,viewsari:named_entity_recognition_run_1
viewsari:annotation_367,"oa:Annotation, prov:Entity",viewsari:textchunk_367,himself,viewsari:named_entity_recognition_run_1
viewsari:annotation_368,"oa:Annotation, prov:Entity",viewsari:textchunk_368,Gaddo,viewsari:named_entity_recognition_run_1
viewsari:annotation_369,"oa:Annotation, prov:Entity",viewsari:textchunk_369,he,viewsari:named_entity_recognition_run_1
